Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2022-09-02,23173,447,51.84,16777,
2022-09-05,5470,97,56.39,3798,
2022-09-06,23438,448,52.32,14700,
2022-09-07,28350,315,90.0,18963,
2022-09-08,12245,142,86.23,10824,
2022-09-09,58387,715,81.66,37130,
2022-09-12,22996,291,79.02,19462,
2022-09-13,11829,68,173.96,11829,
2022-09-14,17034,99,172.06,17034,
2022-09-15,20695,171,121.02,20695,
2022-09-16,17778,139,127.9,17778,
2022-09-19,4042,59,68.51,4042,
2022-09-20,10586,73,145.01,10586,
2022-09-21,10806,68,158.91,10806,
2022-09-22,4155,56,74.2,4155,
2022-09-23,3746,47,79.7,3746,
2022-09-26,3162,25,126.48,3162,
2022-09-27,5576,38,146.74,5576,
2022-09-28,6451,59,109.34,6451,
2022-09-29,5066,29,174.69,5066,
2022-09-30,1411,21,67.19,1411,
2022-10-03,1545,22,70.23,1545,
2022-10-04,2533,35,72.37,2533,
2022-10-06,1019,15,67.93,1019,
2022-10-07,1493,28,53.32,1493,
2022-10-10,1601,18,88.94,1601,
2022-10-11,531,8,66.38,531,
2022-10-12,2507,9,278.56,2507,
2022-10-13,5898,46,128.22,5898,
2022-10-14,5075,45,112.78,5075,
2022-10-17,803,8,100.38,803,
2022-10-18,1229,14,87.79,1229,
2022-10-19,6526,40,163.15,6526,
2022-10-20,5006,44,113.77,5006,
2022-10-21,1238,9,137.56,1238,
2022-10-24,1459,16,91.19,1459,
2022-10-25,2581,29,89.0,2581,
2022-10-27,2804,24,116.83,2804,
2022-10-28,2625,24,109.38,2625,
2022-10-31,805,9,89.44,805,
2022-11-01,850,12,70.83,850,
2022-11-02,1170,18,65.0,1170,
2022-11-03,1005,17,59.12,1005,
2022-11-04,2153,16,134.56,2153,
2022-11-07,526,16,32.88,526,
2022-11-09,1714,35,48.97,1714,
2022-11-10,1167,10,116.7,1167,
2022-11-11,3040,36,84.44,3040,
2022-11-14,4007,50,80.14,4007,
2022-11-15,4007,50,80.14,4007,
2022-11-16,1031,11,93.73,1031,
2022-11-17,108,2,54.0,108,
2022-11-18,515,6,85.83,515,
2022-11-21,1066,14,76.14,1066,
2022-11-22,32,2,16.0,32,
2022-11-23,26,5,5.2,26,
2022-11-24,1034,15,68.93,1034,
2022-11-25,391,8,48.88,391,
2022-11-28,4758,25,190.32,4758,
2022-11-29,3479,22,158.14,3479,
2022-11-30,3819,21,181.86,3819,
2022-12-01,280,4,70.0,280,
2022-12-02,2422,20,121.1,2422,
2022-12-05,5227,26,201.04,5227,
2022-12-06,2577,24,107.38,2414,
2022-12-07,4581,33,138.82,2210,
2022-12-08,9266,97,95.53,5186,
2022-12-09,21511,172,125.06,15160,
2022-12-12,10490,130,80.69,6704,
2022-12-13,16637,209,79.6,13771,
2022-12-14,14851,223,66.6,7069,
2022-12-15,5170,58,89.14,1122,
2022-12-16,3886,70,55.51,1197,
2022-12-19,2897,95,30.49,1311,
2022-12-20,3285,48,68.44,1837,
2022-12-21,11296,133,84.93,7143,
2022-12-22,2319,50,46.38,1355,
2022-12-23,5073,59,85.98,3250,
2022-12-26,6385,123,51.91,3703,
2022-12-27,8718,95,91.77,4853,
2022-12-28,1426,7,203.71,1426,
2022-12-29,1128,11,102.55,1128,
2022-12-30,627,10,62.7,627,
2023-01-02,10668,120,88.9,5148,
2023-01-03,18574,117,158.75,14329,
2023-01-04,22145,268,82.63,14454,
2023-01-05,14246,296,48.13,2361,
2023-01-06,22358,330,67.75,9885,
2023-01-09,7971,238,33.49,2777,
2023-01-10,7151,151,47.36,2837,
2023-01-11,5588,116,48.17,2182,
2023-01-12,2711,83,32.66,1108,
2023-01-13,9922,277,35.82,2714,
2023-01-16,6155,169,36.42,1482,
2023-01-17,16934,307,55.16,7816,
2023-01-18,13493,358,37.69,5404,
2023-01-19,18159,402,45.17,7230,
2023-01-20,33801,592,57.1,18446,
2023-01-23,13657,300,45.52,8383,
2023-01-24,19520,357,54.68,10040,
2023-01-25,10435,116,89.96,6362,
2023-01-27,16967,236,71.89,6743,
2023-01-30,20889,446,46.84,9103,
2023-01-31,20992,275,76.33,13697,
2023-02-01,9326,156,59.78,5350,
2023-02-02,17372,170,102.19,9198,
2023-02-03,11543,340,33.95,4095,
2023-02-06,15136,193,78.42,9522,
2023-02-07,6639,287,23.13,607,
2023-02-08,9530,125,76.24,5664,
2023-02-09,15127,322,46.98,8903,
2023-02-10,1364,54,25.26,999,
2023-02-13,4571,112,40.81,2789,
2023-02-14,12455,217,57.4,6895,
2023-02-15,14468,140,103.34,11999,
2023-02-16,10822,293,36.94,7010,
2023-02-17,31806,209,152.18,17738,
2023-02-20,4569,138,33.11,4160,
2023-02-21,2603,80,32.54,2117,
2023-02-22,1716,68,25.24,1499,
2023-02-23,2567,61,42.08,1767,
2023-02-24,2703,37,73.05,2353,
2023-02-27,2168,29,74.76,2121,
2023-02-28,2267,52,43.6,2162,
2023-03-01,3575,72,49.65,3102,
2023-03-02,2504,54,46.37,2140,
2023-03-03,16943,175,96.82,14735,
2023-03-06,2703,64,42.23,1948,
2023-03-08,1039,21,49.48,974,
2023-03-09,1299,24,54.12,1223,
2023-03-10,328,31,10.58,193,
2023-03-13,5691,199,28.6,4127,
2023-03-14,584,29,20.14,481,
2023-03-15,880,67,13.13,580,
2023-03-16,12167,194,62.72,9937,
2023-03-17,1148,80,14.35,474,
2023-03-20,1940,59,32.88,506,
2023-03-21,1081,47,23.0,522,
2023-03-22,719,28,25.68,510,
2023-03-23,946,40,23.65,534,
2023-03-24,6796,130,52.28,6151,
2023-03-27,114,9,12.67,51,
2023-03-28,501,24,20.88,467,
2023-03-29,146,33,4.42,107,
2023-03-31,2458,66,37.24,2191,
2023-04-03,1017,51,19.94,678,
2023-04-05,6843,200,34.22,6277,
2023-04-06,8978,1455,6.17,3483,
2023-04-10,192,10,19.2,180,
2023-04-11,10452,383,27.29,7512,
2023-04-12,18521,423,43.78,13631,
2023-04-13,82102,608,135.04,27902,
2023-04-17,92037,1121,82.1,25568,
2023-04-18,65741,1011,65.03,20428,
2023-04-19,7901,163,48.47,3517,
2023-04-20,3675,143,25.7,2411,
2023-04-21,1969,66,29.83,1621,
2023-04-24,15174,392,38.71,8727,
2023-04-25,1662,39,42.62,1230,
2023-04-26,1047,50,20.94,821,
2023-04-27,265,46,5.76,157,
2023-04-28,5606,110,50.96,4263,
2023-05-02,6038,277,21.8,3804,
2023-05-03,3678,96,38.31,1887,
2023-05-04,26897,161,167.06,25570,
2023-05-05,32480,413,78.64,26154,
2023-05-08,126299,1108,113.99,55814,
2023-05-09,7303,227,32.17,4499,
2023-05-10,11062,111,99.66,9368,
2023-05-11,8876,133,66.74,5516,
2023-05-12,14398,67,214.9,12945,
2023-05-15,7685,78,98.53,6297,
2023-05-16,16048,566,28.35,5944,
2023-05-17,4879,305,16.0,1496,
2023-05-18,10476,190,55.14,8311,
2023-05-19,2559,95,26.94,1488,
2023-05-22,260287,1968,132.26,62777,
2023-05-23,199389,1797,110.96,59371,
2023-05-24,21881,290,75.45,12975,
2023-05-25,5547,142,39.06,3381,
2023-05-26,6074,79,76.89,4224,
2023-05-29,12628,244,51.75,8473,
2023-05-30,6899,123,56.09,3590,
2023-05-31,4388,87,50.44,2065,
2023-06-01,5115,89,57.47,3794,
2023-06-02,10851,289,37.55,5986,
2023-06-05,11877,161,73.77,7006,
2023-06-06,14474,291,49.74,8378,
2023-06-07,33856,480,70.53,27104,
2023-06-08,4068,111,36.65,2633,
2023-06-09,5178,122,42.44,3401,
2023-06-12,6895,365,18.89,3009,
2023-06-13,5024,170,29.55,3909,
2023-06-14,13867,282,49.17,10478,
2023-06-15,7887,121,65.18,6166,
2023-06-16,24876,210,118.46,16735,
2023-06-19,38646,361,107.05,29572,
2023-06-20,49611,217,228.62,45406,
2023-06-21,22871,134,170.68,17275,
2023-06-22,6392,84,76.1,4927,
2023-06-23,10795,74,145.88,9388,
2023-06-26,12083,30,402.77,8366,
2023-06-27,21295,188,113.27,13647,
2023-06-28,92842,303,306.41,81325,
2023-06-30,48074,285,168.68,29356,
2023-07-03,115142,959,120.06,70026,
2023-07-04,102777,813,126.42,62547,
2023-07-05,80966,900,89.96,51840,
2023-07-06,30271,491,61.65,17462,
2023-07-07,15514,268,57.89,9283,
2023-07-10,11157,203,54.96,7468,
2023-07-11,12087,234,51.65,7539,
2023-07-12,18234,294,62.02,11115,
2023-07-13,26152,699,37.41,14679,
2023-07-14,17734,252,70.37,11238,
2023-07-17,367098,2894,126.85,95164,
2023-07-18,708571,7159,98.98,176310,
2023-07-19,250583,1678,149.33,123562,
2023-07-20,590798,6797,86.92,168475,
2023-07-21,32895,245,134.27,32895
2023-07-24,21699,193,112.43,21699
2023-07-25,11683,49,238.43,11683
2023-07-26,20879,55,379.62,20879
2023-07-27,9016,49,184.0,9016
2023-07-28,8473,46,184.2,8473
2023-08-25,64,4,16.0,64
2023-08-28,2887,12,240.58,2887
2023-08-29,2062,13,158.62,2062
2023-08-30,233,15,15.53,233
2023-08-31,2645,16,165.31,2645
2023-09-01,37274,138,270.1,37274
2023-09-04,5470,60,91.17,5470
2023-09-05,2925,40,73.12,2925
2023-09-06,3643,31,117.52,3643
2023-09-07,94190,340,277.03,94190
2023-09-08,12822,42,305.29,12822
2023-09-11,20216,203,99.59,20216
2023-09-12,37962,115,330.1,37962
2023-09-13,2069,19,108.89,2069
2023-09-14,3521,23,153.09,3521
2023-09-15,2225,25,89.0,2225
2023-09-18,4072,15,271.47,4072
2023-09-20,941,17,55.35,941
2023-09-21,1328,13,102.15,1328
2023-09-22,1342,37,36.27,1342
2023-09-25,2276,14,162.57,2276
2023-09-26,576,19,30.32,576
2023-09-27,3768,39,96.62,3768
2023-09-28,245,17,14.41,245
2023-09-29,2118,36,58.83,2118
2023-10-03,1057,27,39.15,1057
2023-10-04,2494,17,146.71,2494
2023-10-05,1145,30,38.17,1145
2023-10-06,3689,50,73.78,3689
2023-10-09,1093,19,57.53,1093
2023-10-10,4827,40,120.67,4827
2023-10-11,5339,12,444.92,5339
2023-10-12,1704,12,142.0,1704
2023-10-13,1282,8,160.25,1282
